ID,PlayerID,Player,Position,Age,MarketValue,TransferFee,TeamLeftID,TeamLeft,TeamLeft2,LeagueLeftID,LeagueLeft,CountryLeft,TeamJoinedID,TeamJoined,TeamJoined2,LeagueJoinedID,LeagueJoined,CountryJoined
142,332889,Valentin Rongier,Central Midfield,24,15000000,13000000,995,FC Nantes,FC Nantes,FR1,Ligue 1,France,244,Marseille,Olympique Marseille,FR1,Ligue 1,France
143,165007,Denis Suárez,Left Winger,25,12000000,12900000,131,FC Barcelona,FC Barcelona,ES1,LaLiga,Spain,940,Celta de Vigo,Celta de Vigo,ES1,LaLiga,Spain
144,338672,Zinho Vanheusden,Centre-Back,20,10000000,12600000,46,Inter,Inter Milan,IT1,Serie A,Italy,3057,Standard Liège,Standard Liège,BE1,Jupiler Pro League,Belgium
145,295183,Razvan Marin,Central Midfield,23,13500000,12500000,3057,Standard Liège,Standard Liège,BE1,Jupiler Pro League,Belgium,610,Ajax,Ajax Amsterdam,NL1,Eredivisie,Netherlands
146,85791,Stefan Lainer,Right-Back,27,12500000,12500000,409,RB Salzburg,Red Bull Salzburg,A1,Bundesliga,Austria,18,Bor. M'gladbach,Borussia Mönchengladbach,L1,Bundesliga,Germany
147,72522,Luuk de Jong,Centre-Forward,29,12000000,12500000,383,PSV Eindhoven,PSV Eindhoven,NL1,Eredivisie,Netherlands,368,Sevilla FC,Sevilla FC,ES1,LaLiga,Spain
148,260806,Isaac Mbenza,Right Winger,23,5000000,12500000,969,Montpellier,HSC Montpellier,FR1,Ligue 1,France,1110,Huddersfield,Huddersfield Town,GB2,Championship,England
149,371141,Stanley Nsoki,Left-Back,20,8500000,12500000,583,Paris SG,Paris Saint-Germain,FR1,Ligue 1,France,417,OGC Nice,OGC Nice,FR1,Ligue 1,France
150,96828,Simone Zaza,Centre-Forward,28,10000000,12000000,1049,Valencia,Valencia CF,ES1,LaLiga,Spain,416,Torino,Torino FC,IT1,Serie A,Italy
151,321070,Hannes Wolf,Attacking Midfield,20,12000000,12000000,409,RB Salzburg,Red Bull Salzburg,A1,Bundesliga,Austria,23826,RB Leipzig,RB Leipzig,L1,Bundesliga,Germany
152,476344,Emerson,Right-Back,20,3000000,12000000,330,Atlético-MG,Clube Atlético Mineiro,BRA1,Série A,Brazil,131,FC Barcelona,FC Barcelona,ES1,LaLiga,Spain
153,199258,Andrea Petagna,Centre-Forward,24,20000000,12000000,800,Atalanta,Atalanta BC,IT1,Serie A,Italy,2722,SPAL,SPAL,IT1,Serie A,Italy
154,45184,Grzegorz Krychowiak,Defensive Midfield,29,18000000,12000000,583,Paris SG,Paris Saint-Germain,FR1,Ligue 1,France,932,Loko Moscow,Lokomotiv Moscow,RU1,Premier Liga,Russia
155,277179,Angeliño,Left-Back,22,16000000,12000000,383,PSV Eindhoven,PSV Eindhoven,NL1,Eredivisie,Netherlands,281,Man City,Manchester City,GB1,Premier League,England
156,220793,Douglas Santos,Left-Back,25,10000000,12000000,41,Hamburger SV,Hamburger SV,L2,2. Bundesliga,Germany,964,Zenit S-Pb,Zenit St. Petersburg,RU1,Premier Liga,Russia
158,303657,Ionut Radu,Goalkeeper,22,15000000,12000000,252,Genoa,Genoa CFC,IT1,Serie A,Italy,46,Inter,Inter Milan,IT1,Serie A,Italy
160,214775,Óliver Torres,Central Midfield,24,17000000,12000000,720,FC Porto,FC Porto,PO1,Liga NOS,Portugal,368,Sevilla FC,Sevilla FC,ES1,LaLiga,Spain
161,113707,Rémy Cabella,Attacking Midfield,29,14000000,12000000,618,Saint-Étienne,AS Saint-Étienne,FR1,Ligue 1,France,16704,Krasnodar,FK Krasnodar,RU1,Premier Liga,Russia
162,401923,Victor Osimhen,Centre-Forward,20,13000000,12000000,172,RSC Charleroi,RSC Charleroi,BE1,Jupiler Pro League,Belgium,1082,LOSC Lille,LOSC Lille,FR1,Ligue 1,France
163,324882,Marvelous Nakamba,Defensive Midfield,25,6500000,12000000,2282,Club Brugge,Club Brugge KV,BE1,Jupiler Pro League,Belgium,405,Aston Villa,Aston Villa,GB1,Premier League,England
164,553875,Pedro Porro,Right-Back,20,10000000,12000000,12321,Girona,Girona FC,ES2,LaLiga2,Spain,281,Man City,Manchester City,GB1,Premier League,England
165,315604,Diadie Samassékou,Defensive Midfield,23,20000000,12000000,409,RB Salzburg,Red Bull Salzburg,A1,Bundesliga,Austria,533,TSG Hoffenheim,TSG 1899 Hoffenheim,L1,Bundesliga,Germany
166,344600,Mickaël Cuisance,Central Midfield,20,5000000,12000000,18,Bor. M'gladbach,Borussia Mönchengladbach,L1,Bundesliga,Germany,27,Bayern Munich,Bayern Munich,L1,Bundesliga,Germany
167,337333,Alex Kral,Defensive Midfield,21,3500000,12000000,62,Slavia Prag,SK Slavia Prag,TS1,Fortuna Liga,Czech Republic,232,Spartak Moscow,Spartak Moscow,RU1,Premier Liga,Russia
168,367466,Thierry Correia,Right-Back,20,400000,12000000,336,Sporting CP,Sporting CP,PO1,Liga NOS,Portugal,1049,Valencia,Valencia CF,ES1,LaLiga,Spain
169,341705,Gerson,Central Midfield,22,13000000,11800000,12,AS Roma,AS Roma,IT1,Serie A,Italy,614,Flamengo,Clube de Regatas do Flamengo,BRA1,Série A,Brazil
170,291422,Lys Mousset,Centre-Forward,23,3500000,11100000,989,Bournemouth,AFC Bournemouth,GB1,Premier League,England,350,Sheffield Utd.,Sheffield United,GB1,Premier League,England
171,559794,Jack Clarke,Left Winger,18,6000000,11000000,399,Leeds,Leeds United,GB2,Championship,England,148,Spurs,Tottenham Hotspur,GB1,Premier League,England
172,331401,Manuel Lazzari,Right Midfield,25,18000000,11000000,2722,SPAL,SPAL,IT1,Serie A,Italy,398,Lazio,SS Lazio,IT1,Serie A,Italy
173,312678,Léo Duarte,Centre-Back,23,4000000,11000000,614,Flamengo,Clube de Regatas do Flamengo,BRA1,Série A,Brazil,5,AC Milan,AC Milan,IT1,Serie A,Italy
174,432895,Pedro,Centre-Forward,22,18000000,11000000,2462,Fluminense,Fluminense Football Club,BRA1,Série A,Brazil,430,Fiorentina,ACF Fiorentina,IT1,Serie A,Italy
175,263361,Maximilian Wöber,Centre-Back,21,10000000,10500000,610,Ajax,Ajax Amsterdam,NL1,Eredivisie,Netherlands,368,Sevilla FC,Sevilla FC,ES1,LaLiga,Spain
176,239962,Denis Vavro,Centre-Back,23,6000000,10500000,190,FC Copenhagen,FC Copenhagen,DK1,Superligaen,Denmark,398,Lazio,SS Lazio,IT1,Serie A,Italy
177,376211,Matías Vargas,Left Winger,22,11000000,10500000,1029,Vélez Sarsfield,Club Atlético Vélez Sarsfield,AR1N,Superliga,Argentina,714,Espanyol,RCD Espanyol Barcelona,ES1,LaLiga,Spain
178,263361,Maximilian Wöber,Centre-Back,21,10000000,10500000,368,Sevilla FC,Sevilla FC,ES1,LaLiga,Spain,409,RB Salzburg,Red Bull Salzburg,A1,Bundesliga,Austria
180,265088,Manuel Locatelli,Central Midfield,21,12000000,10000000,5,AC Milan,AC Milan,IT1,Serie A,Italy,6574,Sassuolo,US Sassuolo,IT1,Serie A,Italy
181,236490,Ola Aina,Right-Back,23,10000000,10000000,631,Chelsea,Chelsea FC,GB1,Premier League,England,416,Torino,Torino FC,IT1,Serie A,Italy
182,99353,Portu,Attacking Midfield,27,10000000,10000000,12321,Girona,Girona FC,ES2,LaLiga2,Spain,681,Real Sociedad,Real Sociedad,ES1,LaLiga,Spain
183,237662,Breel Embolo,Centre-Forward,22,14000000,10000000,33,FC Schalke 04,FC Schalke 04,L1,Bundesliga,Germany,18,Bor. M'gladbach,Borussia Mönchengladbach,L1,Bundesliga,Germany
184,370846,Timothy Weah,Centre-Forward,19,6000000,10000000,583,Paris SG,Paris Saint-Germain,FR1,Ligue 1,France,1082,LOSC Lille,LOSC Lille,FR1,Ligue 1,France
185,234189,Trezeguet,Left Winger,25,6000000,10000000,10484,Kasimpasa,Kasimpasa,TR1,Süper Lig,Turkey,405,Aston Villa,Aston Villa,GB1,Premier League,England
186,187491,Timo Baumgartl,Centre-Back,23,9000000,10000000,79,VfB Stuttgart,VfB Stuttgart,L2,2. Bundesliga,Germany,383,PSV Eindhoven,PSV Eindhoven,NL1,Eredivisie,Netherlands
187,270393,Robert Skov,Right Winger,23,13000000,10000000,190,FC Copenhagen,FC Copenhagen,DK1,Superligaen,Denmark,533,TSG Hoffenheim,TSG 1899 Hoffenheim,L1,Bundesliga,Germany
188,215616,Erick Pulgar,Defensive Midfield,25,10000000,10000000,1025,Bologna,Bologna FC 1909,IT1,Serie A,Italy,430,Fiorentina,ACF Fiorentina,IT1,Serie A,Italy
190,536477,Arthur Zagre,Left-Back,18,0,10000000,583,Paris SG,Paris Saint-Germain,FR1,Ligue 1,France,162,Monaco,AS Monaco,FR1,Ligue 1,Monaco
191,95732,Martin Braithwaite,Centre-Forward,28,8000000,9800000,641,Middlesbrough,Middlesbrough FC,GB2,Championship,England,1244,CD Leganés,CD Leganés,ES1,LaLiga,Spain
192,127156,Téji Savanier,Central Midfield,27,12000000,9500000,1160,Nîmes Olympique,Nîmes Olympique,FR1,Ligue 1,France,969,Montpellier,HSC Montpellier,FR1,Ligue 1,France
193,50362,Fabian Delph,Central Midfield,29,15000000,9500000,281,Man City,Manchester City,GB1,Premier League,England,29,Everton,Everton FC,GB1,Premier League,England
195,340879,Merih Demiral,Centre-Back,21,15000000,9250000,11282,Alanyaspor,Alanyaspor,TR1,Süper Lig,Turkey,6574,Sassuolo,US Sassuolo,IT1,Serie A,Italy
196,183321,Kevin Mbabu,Right-Back,24,10000000,9200000,452,BSC Young Boys,BSC Young Boys,C1,Super League,Switzerland,82,VfL Wolfsburg,VfL Wolfsburg,L1,Bundesliga,Germany
197,415646,Bruno Jordão,Central Midfield,21,1000000,9200000,398,Lazio,SS Lazio,IT1,Serie A,Italy,543,Wolves,Wolverhampton Wanderers,GB1,Premier League,England
198,197751,Alberto Cerri,Centre-Forward,23,6000000,9000000,506,Juventus,Juventus FC,IT1,Serie A,Italy,1390,Cagliari Calcio,Cagliari Calcio,IT1,Serie A,Italy
199,183720,Anwar El Ghazi,Right Winger,24,7500000,9000000,1082,LOSC Lille,LOSC Lille,FR1,Ligue 1,France,405,Aston Villa,Aston Villa,GB1,Premier League,England
200,182581,Tonny Vilhena,Central Midfield,24,14000000,9000000,234,Feyenoord,Feyenoord Rotterdam,NL1,Eredivisie,Netherlands,16704,Krasnodar,FK Krasnodar,RU1,Premier Liga,Russia
201,212723,Djibril Sow,Central Midfield,22,9000000,9000000,452,BSC Young Boys,BSC Young Boys,C1,Super League,Switzerland,24,E. Frankfurt,Eintracht Frankfurt,L1,Bundesliga,Germany
202,148657,Tomas Kalas,Centre-Back,26,4000000,9000000,631,Chelsea,Chelsea FC,GB1,Premier League,England,698,Bristol City,Bristol City,GB2,Championship,England
203,274484,Youssouf Koné,Left-Back,24,5000000,9000000,1082,LOSC Lille,LOSC Lille,FR1,Ligue 1,France,1041,Olympique Lyon,Olympique Lyon,FR1,Ligue 1,France
204,202278,Flavien Tait,Left Winger,26,8000000,9000000,1420,SCO Angers,SCO Angers,FR1,Ligue 1,France,273,Stade Rennais,Stade Rennais FC,FR1,Ligue 1,France
205,331560,Takehiro Tomiyasu,Right-Back,20,9000000,9000000,475,Sint-Truiden,Sint-Truidense VV,BE1,Jupiler Pro League,Belgium,1025,Bologna,Bologna FC 1909,IT1,Serie A,Italy
206,318528,Marcus Thuram,Centre-Forward,22,9000000,9000000,855,Guingamp,EA Guingamp,FR2,Ligue 2,France,18,Bor. M'gladbach,Borussia Mönchengladbach,L1,Bundesliga,Germany
207,207015,Vincent Janssen,Centre-Forward,25,8000000,9000000,148,Spurs,Tottenham Hotspur,GB1,Premier League,England,2407,Monterrey,CF Monterrey,MEXA,Liga MX Apertura,Mexico
208,232454,Nadiem Amiri,Attacking Midfield,22,17000000,9000000,533,TSG Hoffenheim,TSG 1899 Hoffenheim,L1,Bundesliga,Germany,15,Bay. Leverkusen,Bayer 04 Leverkusen,L1,Bundesliga,Germany
209,85789,Martin Hinteregger,Centre-Back,27,16000000,9000000,167,FC Augsburg,FC Augsburg,L1,Bundesliga,Germany,24,E. Frankfurt,Eintracht Frankfurt,L1,Bundesliga,Germany
210,214538,Mateus Uribe,Central Midfield,28,7500000,9000000,3631,América,CF América,MEXA,Liga MX Apertura,Mexico,720,FC Porto,FC Porto,PO1,Liga NOS,Portugal
211,288253,Jeremiah St. Juste,Centre-Back,22,7500000,9000000,234,Feyenoord,Feyenoord Rotterdam,NL1,Eredivisie,Netherlands,39,1.FSV Mainz 05,1.FSV Mainz 05,L1,Bundesliga,Germany
212,135213,Kenneth Zohore,Centre-Forward,25,7000000,8900000,603,Cardiff,Cardiff City,GB2,Championship,Wales,984,West Brom,West Bromwich Albion,GB2,Championship,England
213,433257,Arvin Appiah,Right Winger,18,250000,8850000,703,Nottm Forest,Nottingham Forest,GB2,Championship,England,3302,UD Almería,UD Almería,ES2,LaLiga2,Spain
214,34130,Tom Heaton,Goalkeeper,33,3000000,8800000,1132,Burnley,Burnley FC,GB1,Premier League,England,405,Aston Villa,Aston Villa,GB1,Premier League,England
215,195906,Albian Ajeti,Centre-Forward,22,7000000,8700000,26,FC Basel,FC Basel 1893,C1,Super League,Switzerland,379,West Ham,West Ham United,GB1,Premier League,England
216,46741,David Luiz,Centre-Back,32,20000000,8700000,631,Chelsea,Chelsea FC,GB1,Premier League,England,11,Arsenal,Arsenal FC,GB1,Premier League,England
217,487465,Pedro Neto,Right Winger,19,2500000,8500000,1075,Braga,SC Braga,PO1,Liga NOS,Portugal,398,Lazio,SS Lazio,IT1,Serie A,Italy
218,237164,Ihlas Bebou,Right Winger,25,12000000,8500000,42,Hannover 96,Hannover 96,L2,2. Bundesliga,Germany,533,TSG Hoffenheim,TSG 1899 Hoffenheim,L1,Bundesliga,Germany
219,118847,Dominik Kohr,Central Midfield,25,4000000,8500000,15,Bay. Leverkusen,Bayer 04 Leverkusen,L1,Bundesliga,Germany,24,E. Frankfurt,Eintracht Frankfurt,L1,Bundesliga,Germany
220,134602,Zé Luís,Centre-Forward,28,8000000,8500000,232,Spartak Moscow,Spartak Moscow,RU1,Premier Liga,Russia,720,FC Porto,FC Porto,PO1,Liga NOS,Portugal
222,287247,Krystian Bielik,Centre-Back,21,2000000,8199999,11,Arsenal,Arsenal FC,GB1,Premier League,England,22,Derby,Derby County,GB2,Championship,England
224,303657,Ionut Radu,Goalkeeper,22,15000000,8000000,46,Inter,Inter Milan,IT1,Serie A,Italy,252,Genoa,Genoa CFC,IT1,Serie A,Italy
226,169880,Giovanni Di Lorenzo,Right-Back,26,9000000,8000000,749,FC Empoli,FC Empoli,IT2,Serie B,Italy,6195,SSC Napoli,SSC Napoli,IT1,Serie A,Italy
227,126737,Juanmi,Right Winger,26,8000000,8000000,681,Real Sociedad,Real Sociedad,ES1,LaLiga,Spain,150,Real Betis,Real Betis Balompié,ES1,LaLiga,Spain
228,459661,Eddie Salcedo,Centre-Forward,18,2000000,8000000,252,Genoa,Genoa CFC,IT1,Serie A,Italy,46,Inter,Inter Milan,IT1,Serie A,Italy
229,578872,Jean Lucas,Central Midfield,21,1000000,8000000,614,Flamengo,Clube de Regatas do Flamengo,BRA1,Série A,Brazil,1041,Olympique Lyon,Olympique Lyon,FR1,Ligue 1,France
230,201737,Christopher Jullien,Centre-Back,26,6000000,8000000,415,Toulouse,FC Toulouse,FR1,Ligue 1,France,371,Celtic,Celtic FC,SC1,Premiership,Scotland
231,342702,Michel Vlap,Attacking Midfield,22,8000000,8000000,306,Heerenveen,SC Heerenveen,NL1,Eredivisie,Netherlands,58,RSC Anderlecht,RSC Anderlecht,BE1,Jupiler Pro League,Belgium
232,238868,Rubén Peña,Right-Back,28,10000000,8000000,1533,SD Eibar,SD Eibar,ES1,LaLiga,Spain,1050,Villarreal,Villarreal CF,ES1,LaLiga,Spain
233,259953,Rade Krunic,Central Midfield,26,8000000,8000000,749,FC Empoli,FC Empoli,IT2,Serie B,Italy,5,AC Milan,AC Milan,IT1,Serie A,Italy
234,221624,Zack Steffen,Goalkeeper,24,5000000,8000000,813,Columbus Crew,Columbus Crew SC,MLS1,MLS,United States,281,Man City,Manchester City,GB1,Premier League,England
235,413605,David Okereke,Centre-Forward,22,6000000,8000000,3522,Spezia Calcio,Spezia Calcio,IT2,Serie B,Italy,2282,Club Brugge,Club Brugge KV,BE1,Jupiler Pro League,Belgium
236,358250,Joseph Aidoo,Centre-Back,24,4000000,8000000,1184,KRC Genk,KRC Genk,BE1,Jupiler Pro League,Belgium,940,Celta de Vigo,Celta de Vigo,ES1,LaLiga,Spain
237,193469,Björn Engels,Centre-Back,25,6000000,8000000,1421,Reims,Stade Reims,FR1,Ligue 1,France,405,Aston Villa,Aston Villa,GB1,Premier League,England
238,101213,Pedro Obiang,Central Midfield,27,7000000,8000000,379,West Ham,West Ham United,GB1,Premier League,England,6574,Sassuolo,US Sassuolo,IT1,Serie A,Italy
239,226097,Ivan Sunjic,Defensive Midfield,23,3000000,8000000,419,Dinamo Zagreb,GNK Dinamo Zagreb,KR1,1.HNL,Croatia,337,Birmingham,Birmingham City,GB2,Championship,England
240,182916,Wesley Saïd,Right Winger,24,6000000,8000000,2969,Dijon,FCO Dijon,FR1,Ligue 1,France,415,Toulouse,FC Toulouse,FR1,Ligue 1,France
242,203746,Ruben Aguilar,Right-Back,26,8000000,8000000,969,Montpellier,HSC Montpellier,FR1,Ligue 1,France,162,Monaco,AS Monaco,FR1,Ligue 1,Monaco
243,208690,George Puscas,Centre-Forward,23,3000000,8000000,46,Inter,Inter Milan,IT1,Serie A,Italy,1032,Reading,Reading FC,GB2,Championship,England
244,357884,Fernando Calero,Centre-Back,24,10000000,8000000,366,Real Valladolid,Real Valladolid CF,ES1,LaLiga,Spain,714,Espanyol,RCD Espanyol Barcelona,ES1,LaLiga,Spain
245,612826,Silas Wamangituka,Centre-Forward,20,3000000,8000000,10004,Paris FC,Paris FC,FR2,Ligue 2,France,79,VfB Stuttgart,VfB Stuttgart,L2,2. Bundesliga,Germany
246,284732,Ramy Bensebaini,Left-Back,24,8000000,8000000,273,Stade Rennais,Stade Rennais FC,FR1,Ligue 1,France,18,Bor. M'gladbach,Borussia Mönchengladbach,L1,Bundesliga,Germany
247,170620,Vyacheslav Karavaev,Right-Back,24,3000000,8000000,499,Vitesse,Vitesse Arnhem,NL1,Eredivisie,Netherlands,964,Zenit S-Pb,Zenit St. Petersburg,RU1,Premier Liga,Russia
248,288225,Ludovic Blas,Central Midfield,21,5000000,8000000,855,Guingamp,EA Guingamp,FR2,Ligue 2,France,995,FC Nantes,FC Nantes,FR1,Ligue 1,France
249,183299,Callum Robinson,Left Winger,24,4500000,7800000,466,Preston NE,Preston North End,GB2,Championship,England,350,Sheffield Utd.,Sheffield United,GB1,Premier League,England
250,50935,Chicharito,Centre-Forward,31,12000000,7750000,379,West Ham,West Ham United,GB1,Premier League,England,368,Sevilla FC,Sevilla FC,ES1,LaLiga,Spain
251,364237,Mamadou Loum,Defensive Midfield,22,5000000,7500000,1075,Braga,SC Braga,PO1,Liga NOS,Portugal,720,FC Porto,FC Porto,PO1,Liga NOS,Portugal
252,214316,Luciano Vietto,Centre-Forward,25,7000000,7500000,13,Atlético Madrid,Atlético Madrid,ES1,LaLiga,Spain,336,Sporting CP,Sporting CP,PO1,Liga NOS,Portugal
253,82048,Nicola Sansone,Left Winger,28,7500000,7500000,1050,Villarreal,Villarreal CF,ES1,LaLiga,Spain,1025,Bologna,Bologna FC 1909,IT1,Serie A,Italy
254,247555,Edimilson Fernandes,Central Midfield,23,8000000,7500000,379,West Ham,West Ham United,GB1,Premier League,England,39,1.FSV Mainz 05,1.FSV Mainz 05,L1,Bundesliga,Germany
255,63186,Roberto Soriano,Central Midfield,28,7000000,7500000,1050,Villarreal,Villarreal CF,ES1,LaLiga,Spain,1025,Bologna,Bologna FC 1909,IT1,Serie A,Italy
256,84765,Francesco Caputo,Centre-Forward,32,4000000,7500000,749,FC Empoli,FC Empoli,IT2,Serie B,Italy,6574,Sassuolo,US Sassuolo,IT1,Serie A,Italy
257,146714,Tomas Koubek,Goalkeeper,27,6000000,7500000,273,Stade Rennais,Stade Rennais FC,FR1,Ligue 1,France,167,FC Augsburg,FC Augsburg,L1,Bundesliga,Germany
258,298983,Javi Ontiveros,Left Winger,22,6000000,7500000,1084,Málaga CF,Málaga CF,ES2,LaLiga2,Spain,1050,Villarreal,Villarreal CF,ES1,LaLiga,Spain
259,358504,Ritsu Doan,Right Winger,21,10000000,7500000,202,FC Groningen,FC Groningen,NL1,Eredivisie,Netherlands,383,PSV Eindhoven,PSV Eindhoven,NL1,Eredivisie,Netherlands
261,497291,Nicolás Domínguez,Central Midfield,21,12500000,7350000,1029,Vélez Sarsfield,Club Atlético Vélez Sarsfield,AR1N,Superliga,Argentina,1025,Bologna,Bologna FC 1909,IT1,Serie A,Italy
262,54534,Agustín Marchesín,Goalkeeper,31,4500000,7200000,3631,América,CF América,MEXA,Liga MX Apertura,Mexico,720,FC Porto,FC Porto,PO1,Liga NOS,Portugal
263,279457,Ryan Kent,Left Winger,22,1750000,7200000,31,Liverpool,Liverpool FC,GB1,Premier League,England,124,Rangers,Rangers FC,SC1,Premiership,Scotland
264,340151,Andrea Favilli,Centre-Forward,22,6000000,7000000,506,Juventus,Juventus FC,IT1,Serie A,Italy,252,Genoa,Genoa CFC,IT1,Serie A,Italy
265,480762,Lisandro Martínez,Centre-Back,21,6000000,7000000,2402,Defensa,Defensa y Justicia,AR1N,Superliga,Argentina,610,Ajax,Ajax Amsterdam,NL1,Eredivisie,Netherlands
266,260655,Eduard Löwen,Central Midfield,22,7000000,7000000,4,1.FC Nuremberg,1.FC Nuremberg,L2,2. Bundesliga,Germany,44,Hertha BSC,Hertha BSC,L1,Bundesliga,Germany
267,280701,Theo Bongonda,Left Winger,23,6000000,7000000,3508,Zulte Waregem,SV Zulte Waregem,BE1,Jupiler Pro League,Belgium,1184,KRC Genk,KRC Genk,BE1,Jupiler Pro League,Belgium
269,84301,Benjamin André,Central Midfield,29,10000000,7000000,273,Stade Rennais,Stade Rennais FC,FR1,Ligue 1,France,1082,LOSC Lille,LOSC Lille,FR1,Ligue 1,France
270,84535,Eduardo Salvio,Right Winger,29,10000000,7000000,294,Benfica,SL Benfica,PO1,Liga NOS,Portugal,189,Boca Juniors,Club Atlético Boca Juniors,AR1N,Superliga,Argentina
271,50219,Simon Mignolet,Goalkeeper,31,8000000,7000000,31,Liverpool,Liverpool FC,GB1,Premier League,England,2282,Club Brugge,Club Brugge KV,BE1,Jupiler Pro League,Belgium
272,45672,Kevin Trapp,Goalkeeper,29,10000000,7000000,583,Paris SG,Paris Saint-Germain,FR1,Ligue 1,France,24,E. Frankfurt,Eintracht Frankfurt,L1,Bundesliga,Germany
273,193098,Álex Moreno,Left-Back,26,12000000,7000000,367,Rayo Vallecano,Rayo Vallecano,ES2,LaLiga2,Spain,150,Real Betis,Real Betis Balompié,ES1,LaLiga,Spain
274,56331,Bas Dost,Centre-Forward,30,17000000,7000000,336,Sporting CP,Sporting CP,PO1,Liga NOS,Portugal,24,E. Frankfurt,Eintracht Frankfurt,L1,Bundesliga,Germany
275,469781,Marcos Senesi,Centre-Back,22,7000000,7000000,1775,San Lorenzo,Club Atlético San Lorenzo de Almagro,AR1N,Superliga,Argentina,234,Feyenoord,Feyenoord Rotterdam,NL1,Eredivisie,Netherlands
276,185077,Vincenzo Grifo,Left Winger,26,9000000,7000000,533,TSG Hoffenheim,TSG 1899 Hoffenheim,L1,Bundesliga,Germany,60,SC Freiburg,SC Freiburg,L1,Bundesliga,Germany
277,459115,Jan Hurtado,Centre-Forward,19,750000,6750000,1106,Gimnasia,Club de Gimnasia y Esgrima La Plata,AR1N,Superliga,Argentina,189,Boca Juniors,Club Atlético Boca Juniors,AR1N,Superliga,Argentina
278,413220,James Justin,Right-Back,21,25000,6700000,1031,Luton,Luton Town,GB2,Championship,England,1003,Leicester,Leicester City,GB1,Premier League,England
280,75489,Niclas Füllkrug,Centre-Forward,26,8000000,6500000,42,Hannover 96,Hannover 96,L2,2. Bundesliga,Germany,86,Werder Bremen,SV Werder Bremen,L1,Bundesliga,Germany
281,69374,Adem Ljajic,Attacking Midfield,28,12000000,6500000,416,Torino,Torino FC,IT1,Serie A,Italy,114,Besiktas,Besiktas JK,TR1,Süper Lig,Turkey
282,349066,Alexander Isak,Centre-Forward,20,8000000,6500000,16,Bor. Dortmund,Borussia Dortmund,L1,Bundesliga,Germany,681,Real Sociedad,Real Sociedad,ES1,LaLiga,Spain
283,520468,Iago,Left-Back,22,2000000,6500000,6600,Internacional,Sport Club Internacional,BRA1,Série A,Brazil,167,FC Augsburg,FC Augsburg,L1,Bundesliga,Germany
284,371247,Gabriel Brazão,Goalkeeper,19,2000000,6500000,130,Parma,Parma Calcio 1913,IT1,Serie A,Italy,46,Inter,Inter Milan,IT1,Serie A,Italy
285,112930,Benito Raman,Left Winger,24,12000000,6500000,38,F. Düsseldorf,Fortuna Düsseldorf,L1,Bundesliga,Germany,33,FC Schalke 04,FC Schalke 04,L1,Bundesliga,Germany
286,357796,Domagoj Bradaric,Left-Back,19,1000000,6500000,447,Hajduk Split,HNK Hajduk Split,KR1,1.HNL,Croatia,1082,LOSC Lille,LOSC Lille,FR1,Ligue 1,France
287,413039,Bryan Mbeumo,Right Winger,20,3500000,6500000,1095,Troyes,ES Troyes AC,FR2,Ligue 2,France,1148,Brentford,Brentford FC,GB2,Championship,England
290,125314,Pontus Jansson,Centre-Back,28,6000000,6150000,399,Leeds,Leeds United,GB2,Championship,England,1148,Brentford,Brentford FC,GB2,Championship,England
291,251878,Aarón Martín,Left-Back,22,20000000,6000000,714,Espanyol,RCD Espanyol Barcelona,ES1,LaLiga,Spain,39,1.FSV Mainz 05,1.FSV Mainz 05,L1,Bundesliga,Germany
292,167105,Lukas Lerager,Central Midfield,26,6000000,6000000,40,G. Bordeaux,FC Girondins Bordeaux,FR1,Ligue 1,France,252,Genoa,Genoa CFC,IT1,Serie A,Italy
294,161011,Filip Kostic,Left Midfield,26,22000000,6000000,41,Hamburger SV,Hamburger SV,L2,2. Bundesliga,Germany,24,E. Frankfurt,Eintracht Frankfurt,L1,Bundesliga,Germany
295,270541,Serhou Guirassy,Centre-Forward,23,3500000,6000000,3,1. FC Köln,1. FC Köln,L1,Bundesliga,Germany,1416,SC Amiens,SC Amiens,FR1,Ligue 1,France
296,98322,Denis Cheryshev,Left Winger,28,6000000,6000000,1050,Villarreal,Villarreal CF,ES1,LaLiga,Spain,1049,Valencia,Valencia CF,ES1,LaLiga,Spain
297,401527,Rogério,Left-Back,21,10000000,6000000,506,Juventus,Juventus FC,IT1,Serie A,Italy,6574,Sassuolo,US Sassuolo,IT1,Serie A,Italy
298,121477,Craig Dawson,Centre-Back,29,6000000,6000000,984,West Brom,West Bromwich Albion,GB2,Championship,England,1010,Watford,Watford FC,GB1,Premier League,England
